"count","Sample_Barcode","Condition"
78.9266196252498,"TCGA-EY-A1GL","Donor_wo"
75.6977070701604,"TCGA-A5-A0GR","Donor_wo"
797.206512330275,"TCGA-EY-A2OM","Donor_wo"
2671.5264621349,"TCGA-EO-A1Y8","Donor_wo"
72.0333505795265,"TCGA-FI-A2D2","Donor_wo"
84.5393359912583,"TCGA-A5-A0RA","Donor_wo"
21804.0239232437,"TCGA-B5-A3FC","Donor_wo"
33.6186632828609,"TCGA-DF-A2KS","Donor_wo"
141.415439132749,"TCGA-AJ-A23M","Donor_wo"
29.0814825624,"TCGA-EO-A1Y7","Donor_wo"
18.6280446547823,"TCGA-AX-A2HA","Donor_w"
63.1086366903603,"TCGA-B5-A0K3","Donor_wo"
86.8060121341013,"TCGA-AP-A1DP","Donor_wo"
1220.86869208306,"TCGA-BG-A0MT","Donor_wo"
41.8859836566161,"TCGA-AX-A05S","Donor_wo"
829.459598399331,"TCGA-D1-A16D","Donor_wo"
1357.52605830845,"TCGA-D1-A16Q","Donor_wo"
452.692795008394,"TCGA-AJ-A3I9","Donor_wo"
374.200336898933,"TCGA-D1-A177","Donor_wo"
1035.50512440408,"TCGA-A5-A0R9","Donor_wo"
174.440247406168,"TCGA-AJ-A3BD","Donor_wo"
30.8094569024115,"TCGA-AJ-A2QM","Donor_wo"
929.238413691759,"TCGA-AJ-A3BK","Donor_wo"
476.381748188094,"TCGA-AP-A05N","Donor_wo"
11.0118963841954,"TCGA-AX-A2HD","Donor_wo"
583.962370712875,"TCGA-AJ-A5DV","Donor_wo"
83.4717973475862,"TCGA-FI-A2CY","Donor_wo"
1387.80655723452,"TCGA-BG-A0MQ","Donor_wo"
63.0961380126553,"TCGA-AX-A1CI","Donor_wo"
211.044814722844,"TCGA-BK-A139","Donor_wo"
713.834620089469,"TCGA-AJ-A3BI","Donor_wo"
14556.7811866839,"TCGA-BG-A2AE","Donor_wo"
653.99860270632,"TCGA-B5-A0K2","Donor_wo"
416.315744439338,"TCGA-BS-A0V8","Donor_wo"
81.7463920132696,"TCGA-AP-A0LE","Donor_wo"
128.637849505351,"TCGA-B5-A0JR","Donor_wo"
155.428620752132,"TCGA-AP-A0LT","Donor_wo"
3847.367316946,"TCGA-BG-A2L7","Donor_wo"
446.347029806373,"TCGA-A5-A1OG","Donor_wo"
371.760724550073,"TCGA-D1-A3DH","Donor_wo"
