"Exp","Condition"
0.39946928875,"Donor_wo"
-0.33393669225,"Donor_wo"
-0.0111232382500002,"Donor_wo"
0.13599843125,"Donor_wo"
-0.48533568275,"Donor_wo"
0.00268353824999998,"Donor_wo"
-0.19342632425,"Donor_wo"
-0.1428174485,"Donor_w"
-0.43477329925,"Donor_wo"
0.039403359,"Donor_wo"
-0.264407527,"Donor_wo"
0.4251631185,"Donor_wo"
0.0035781785,"Donor_wo"
-0.5377795645,"Donor_wo"
-0.243134828,"Donor_wo"
-0.30175881525,"Donor_wo"
0.49762075025,"Donor_wo"
0.6072860045,"Donor_wo"
0.0899130324999999,"Donor_wo"
-0.22653780425,"Donor_wo"
-0.33976018275,"Donor_wo"
0.38926276575,"Donor_wo"
-0.20211346775,"Donor_wo"
-0.393476535,"Donor_wo"
-0.208600156,"Donor_wo"
-0.0419232855000001,"Donor_wo"
1.226850874,"Donor_wo"
0.6679861945,"Donor_wo"
0.0129038625000001,"Donor_wo"
-0.3623288795,"Donor_wo"
-0.163375607,"Donor_wo"
-0.07050793275,"Donor_wo"
0.35764262225,"Donor_wo"
-0.209171318,"Donor_wo"
0.0631722942499999,"Donor_wo"
-0.1492045505,"Donor_wo"
0.43414873175,"Donor_wo"
-0.182973287,"Donor_wo"
-0.046958317,"Donor_wo"
-0.22928282425,"Donor_wo"
0.4023275595,"Donor_wo"
0.1444383575,"Donor_w"
-0.26934838725,"Donor_wo"
0.38744317625,"Donor_wo"
0.076445301,"Donor_wo"
0.29167709675,"Donor_wo"
-0.33415734125,"Donor_wo"
0.0813233544999999,"Donor_wo"
0.0390585292499999,"Donor_wo"
0.7954698635,"Donor_wo"
0.17896367075,"Donor_wo"
0.3471546355,"Donor_wo"
-0.0482634050000001,"Donor_wo"
0.0944259239999998,"Donor_wo"
0.562883099,"Donor_wo"
-0.12409953575,"Donor_wo"
0.0352804149999997,"Donor_wo"
-0.0277477944999998,"Donor_wo"
0.0272918477499999,"Donor_wo"
-0.0928833920000001,"Donor_wo"
0.0880615217500001,"Donor_wo"
0.24493144675,"Donor_wo"
-0.1090111165,"Donor_wo"
0.46286086725,"Donor_wo"
0.0392122924999999,"Donor_wo"
0.44622213475,"Donor_wo"
0.34212915475,"Donor_wo"
0.26792350325,"Donor_wo"
0.28553013525,"Donor_wo"
0.0136284277499997,"Donor_wo"
0.340220084,"Donor_wo"
-0.0639031992500002,"Donor_wo"
-0.0796390459999999,"Donor_wo"
1.2843780615,"Donor_wo"
0.44204192725,"Donor_w"
-0.191378015,"Donor_wo"
0.19916502875,"Donor_wo"
0.0439281137499999,"Donor_wo"
-0.07297987625,"Donor_wo"
-0.0741097670000002,"Donor_wo"
-0.0946983459999999,"Donor_wo"
0.558230685,"Donor_wo"
-0.2902654975,"Donor_wo"
0.2835224765,"Donor_wo"
-0.28254598875,"Donor_wo"
0.598259348,"Donor_wo"
-0.26458003675,"Donor_wo"
0.0514109682500002,"Donor_wo"
-0.17396418675,"Donor_wo"
-0.0390971372500003,"Donor_wo"
0.28290618425,"Donor_wo"
-0.1768859015,"Donor_wo"
0.0605586029999999,"Donor_wo"
0.1415435135,"Donor_wo"
-0.04956145525,"Donor_wo"
0.164966563,"Donor_wo"
0.60179293325,"Donor_wo"
0.10314106625,"Donor_wo"
-0.0717590642500001,"Donor_wo"
-0.16387440825,"Donor_wo"
-0.07427447325,"Donor_wo"
-0.0585590435000001,"Donor_wo"
-0.25350380225,"Donor_wo"
0.30283002275,"Donor_wo"
-0.33994893625,"Donor_wo"
-0.2386870775,"Donor_wo"
0.7395957275,"Donor_wo"
0.97059613975,"Donor_wo"
-0.38909958875,"Donor_wo"
-0.114834225,"Donor_wo"
1.244950381,"Donor_wo"
-0.30984228025,"Donor_wo"
0.12474173525,"Donor_w"
0.05503341675,"Donor_wo"
-0.00495852950000003,"Donor_wo"
-0.156362781,"Donor_wo"
-0.53334583425,"Donor_wo"
-0.1845190895,"Donor_wo"
-0.23155190475,"Donor_wo"
-0.19702737975,"Donor_w"
1.73752370525,"Donor_wo"
1.09880532425,"Donor_wo"
-0.31461518,"Donor_wo"
-0.1716984505,"Donor_wo"
0.333477754,"Donor_wo"
-0.2375506235,"Donor_wo"
0.148303884,"Donor_wo"
-0.1681296065,"Donor_wo"
0.32959555525,"Donor_wo"
-0.0911344827500001,"Donor_wo"
-0.22303571,"Donor_wo"
-0.25482312775,"Donor_wo"
0.0279192722499997,"Donor_wo"
0.375370895,"Donor_wo"
-0.16137739975,"Donor_wo"
0.06676070175,"Donor_wo"
0.521771831,"Donor_wo"
-0.40717357,"Donor_wo"
-0.22879120475,"Donor_wo"
-0.04653488575,"Donor_wo"
-0.0790256967499999,"Donor_wo"
-0.0381808720000002,"Donor_wo"
-0.10384708225,"Donor_wo"
-0.25322957875,"Donor_wo"
1.50947064825,"Donor_wo"
-0.160196937,"Donor_wo"
-0.29322170025,"Donor_wo"
-0.18340559175,"Donor_wo"
0.0639703160000001,"Donor_wo"
-0.210161577,"Donor_wo"
-0.2419319155,"Donor_wo"
-0.2198204625,"Donor_wo"
0.20065288725,"Donor_wo"
-0.253852359,"Donor_wo"
-0.15867757575,"Donor_wo"
0.2991886325,"Donor_wo"
-0.13940725525,"Donor_wo"
0.0584273812500001,"Donor_wo"
1.19012020325,"Donor_wo"
-0.376483925,"Donor_wo"
0.31329278225,"Donor_wo"
-0.0644921135,"Donor_wo"
0.3661676345,"Donor_wo"
-0.0572499807500001,"Donor_wo"
0.72179026725,"Donor_wo"
0.5307484155,"Donor_wo"
-0.268166566,"Donor_wo"
2.80635696375,"Donor_w"
-0.218326912,"Donor_wo"
-0.20760333775,"Donor_wo"
-0.225150635,"Donor_wo"
-0.45357085925,"Donor_wo"
-0.16801729025,"Donor_wo"
-0.13778825525,"Donor_w"
-0.0191683832500001,"Donor_wo"
-0.3424814825,"Donor_wo"
0.168793261,"Donor_wo"
-0.0248316662500002,"Donor_wo"
-0.254130996,"Donor_wo"
-0.069829259,"Donor_wo"
0.0475936512499998,"Donor_wo"
0.257270731,"Donor_wo"
-0.1618534085,"Donor_wo"
0.744120028,"Donor_wo"
-0.0900830837500001,"Donor_wo"
0.19017113,"Donor_wo"
-0.0186914702500001,"Donor_wo"
0.79936792125,"Donor_wo"
-0.15410871,"Donor_wo"
2.67436481175,"Donor_wo"
0.07525161325,"Donor_wo"
-0.0375602982500002,"Donor_wo"
-0.28513310725,"Donor_wo"
-0.37780434775,"Donor_wo"
0.2922265785,"Donor_wo"
0.39432003175,"Donor_wo"
-0.139211232,"Donor_wo"
-0.2841080945,"Donor_wo"
-0.128359372,"Donor_wo"
0.355629442,"Donor_wo"
0.54826609075,"Donor_wo"
1.07309889675,"Donor_wo"
0.35567815275,"Donor_wo"
-0.24147528125,"Donor_wo"
0.0213658807499999,"Donor_wo"
0.165624354,"Donor_wo"
-0.22644823725,"Donor_wo"
0.066523964,"Donor_wo"
-0.370251847,"Donor_wo"
0.42871844875,"Donor_wo"
0.30180663,"Donor_wo"
0.5632097965,"Donor_wo"
-0.24912564475,"Donor_wo"
-0.11069128925,"Donor_wo"
0.81908707,"Donor_wo"
-0.28030044825,"Donor_wo"
0.3190462085,"Donor_wo"
-0.000759252250000009,"Donor_wo"
-0.375600642,"Donor_wo"
1.577739692,"Donor_wo"
-0.33715092725,"Donor_wo"
0.15320226525,"Donor_wo"
-0.167381182,"Donor_wo"
0.7823998565,"Donor_w"
0.2275112345,"Donor_wo"
1.458781834,"Donor_wo"
0.5111423375,"Donor_wo"
-0.13443767725,"Donor_wo"
-0.11843026775,"Donor_wo"
0.071705433,"Donor_wo"
0.2640922465,"Donor_wo"
-0.20456267575,"Donor_wo"
-0.0675360307500001,"Donor_wo"
0.39676729725,"Donor_wo"
-0.17863106,"Donor_wo"
-0.1619084875,"Donor_wo"
-0.00630423399999991,"Donor_wo"
-0.35086072725,"Donor_wo"
-0.3820608225,"Donor_wo"
-0.292807736,"Donor_wo"
0.26172967775,"Donor_wo"
0.5860245845,"Donor_wo"
0.0592905204999999,"Donor_wo"
0.0174076239999997,"Donor_wo"
0.19625267975,"Donor_wo"
-0.12336783025,"Donor_wo"
-0.000111906000000023,"Donor_wo"
-0.15606697575,"Donor_wo"
0.03163362125,"Donor_wo"
0.161231539,"Donor_wo"
-0.365152453,"Donor_wo"
-0.0941730857500001,"Donor_wo"
0.35981284,"Donor_wo"
0.18810186975,"Donor_wo"
0.58191147525,"Donor_wo"
-0.1150363,"Donor_wo"
-0.094614548,"Donor_wo"
0.00537193199999997,"Donor_wo"
-0.0733798937500001,"Donor_wo"
-0.0558442267500001,"Donor_wo"
-0.089447095,"Donor_wo"
-0.2213622295,"Donor_wo"
-0.1209605155,"Donor_wo"
-0.0303360667500001,"Donor_wo"
-0.11816777925,"Donor_wo"
0.12001280775,"Donor_wo"
-0.57252481375,"Donor_wo"
0.0708665652499998,"Donor_wo"
-0.1804562125,"Donor_wo"
-0.0565076000000001,"Donor_wo"
0.0991154455,"Donor_wo"
0.22178380325,"Donor_wo"
0.509356006,"Donor_wo"
0.0677098227500003,"Donor_wo"
-0.0657119439999999,"Donor_wo"
0.20031720425,"Donor_wo"
-0.1041868125,"Donor_wo"
0.067472163,"Donor_wo"
-0.11164588075,"Donor_wo"
-0.422533408,"Donor_wo"
-0.2246794665,"Donor_wo"
0.17588488175,"Donor_wo"
0.195446958,"Donor_wo"
-0.1198476745,"Donor_wo"
0.79039597025,"Donor_wo"
0.13889977125,"Donor_wo"
-0.54487169275,"Donor_wo"
-0.0142813535,"Donor_wo"
-0.136812999,"Donor_wo"
0.33627704575,"Donor_wo"
1.43064711125,"Donor_wo"
-0.30442199125,"Donor_wo"
0.08217989825,"Donor_wo"
0.63787266675,"Donor_wo"
0.4512442785,"Donor_w"
0.21839386075,"Donor_wo"
0.72329599925,"Donor_wo"
-0.05827635675,"Donor_wo"
0.48884829375,"Donor_wo"
0.53894659575,"Donor_wo"
-0.0741155325,"Donor_wo"
0.836756895,"Donor_wo"
-0.11535827675,"Donor_wo"
-0.0638783070000001,"Donor_wo"
-0.250074478,"Donor_wo"
